NIT                                             ,TERCERO          ,NOMBRE TERCERO                ,DIRECCION TERCERO                                           ,CUENTA                                   ,CTA       ,DESCRIPCION                   ,COMPROBANTE          ,FECHA     ,DETALLE                                 ,DOCUMENTO CRUCE  ,DEBITOS           ,CREDITOS          ,SALDO             ,SALDO TOTAL       
,,,,Total 15041000   RURALES                       ,,,,,,,0.00 ,0.00 ,,"404,422.00 "
    891855493     PREFABRICADOS EL SOL LTDA     ,"891,855,493 ",PREFABRICADOS EL SOL LTDA     ,CARRERA 11 No. 50-35                                        ,15720505   PROYECTO CURITAL              ,15720505  ,                              ,                     ,          ,                                        ,                 ,                  ,                  ,"867,156.00 ","867,156.00 "
,,,,Total 15720505   PROYECTO CURITAL              ,,,,,,,0.00 ,0.00 ,,"867,156.00 "
    891855493     PREFABRICADOS EL SOL LTDA     ,"891,855,493 ",PREFABRICADOS EL SOL LTDA     ,CARRERA 11 No. 50-35                                        ,15720515   PROYECTO LA ESCALERA          ,15720515  ,                              ,                     ,          ,                                        ,                 ,                  ,                  ,"940,080.00 ","940,080.00 "
,,,,Total 15720515   PROYECTO LA ESCALERA          ,,,,,,,0.00 ,0.00 ,,"940,080.00 "
    891855493     PREFABRICADOS EL SOL LTDA     ,"891,855,493 ",PREFABRICADOS EL SOL LTDA     ,CARRERA 11 No. 50-35                                        ,15720525   PROYECTO SANOHA 4.5.Y 6       ,15720525  ,                              ,                     ,          ,                                        ,                 ,                  ,                  ,"482,560.00 ","482,560.00 "
,,,,Total 15720525   PROYECTO SANOHA 4.5.Y 6       ,,,,,,,0.00 ,0.00 ,,"482,560.00 "
    891855493     PREFABRICADOS EL SOL LTDA     ,"891,855,493 ",PREFABRICADOS EL SOL LTDA     ,CARRERA 11 No. 50-35                                        ,15720530   PROYECTO CAZADERO COLORADOS   ,15720530  ,                              ,                     ,          ,                                        ,                 ,                  ,                  ,"440,000.00 ","440,000.00 "
,,,,Total 15720530   PROYECTO CAZADERO COLORADOS   ,,,,,,,0.00 ,0.00 ,,"440,000.00 "
    891855493     PREFABRICADOS EL SOL LTDA     ,"891,855,493 ",PREFABRICADOS EL SOL LTDA     ,CARRERA 11 No. 50-35                                        ,15720540   PROYECTO BETEITIVA            ,15720540  ,                              ,                     ,          ,                                        ,                 ,                  ,                  ,"6,742,032.00 ","6,742,032.00 "
,,,,Total 15720540   PROYECTO BETEITIVA            ,,,,,,,0.00 ,0.00 ,,"6,742,032.00 "
    891855493     PREFABRICADOS EL SOL LTDA     ,"891,855,493 ",PREFABRICADOS EL SOL LTDA     ,CARRERA 11 No. 50-35                                        ,15720560   MINA LA FLORIDA GBOF-01       ,15720560  ,                              ,                     ,          ,                                        ,                 ,                  ,                  ,"2,760,800.00 ","2,760,800.00 "
,,,,Total 15720560   MINA LA FLORIDA GBOF-01       ,,,,,,,0.00 ,0.00 ,,"2,760,800.00 "
    891855493     PREFABRICADOS EL SOL LTDA     ,"891,855,493 ",PREFABRICADOS EL SOL LTDA     ,CARRERA 11 No. 50-35                                        ,15720581   PROYECTO EL HOTICON FH9-083   ,15720581  ,                              ,                     ,          ,                                        ,                 ,                  ,                  ,"4,454,400.00 ","4,454,400.00 "
,,,,Total 15720581   PROYECTO EL HOTICON FH9-083   ,,,,,,,0.00 ,0.00 ,,"4,454,400.00 "
    891855493     PREFABRICADOS EL SOL LTDA     ,"891,855,493 ",PREFABRICADOS EL SOL LTDA     ,CARRERA 11 No. 50-35                                        ,15720591   PROYECTO FLORIDA NORTE FL3-083,15720591  ,                              ,                     ,          ,                                        ,                 ,                  ,                  ,"900,000.00 ","900,000.00 "
,,,,Total 15720591   PROYECTO FLORIDA NORTE FL3-083,,,,,,,0.00 ,0.00 ,,"900,000.00 "
    891855493     PREFABRICADOS EL SOL LTDA     ,"891,855,493 ",PREFABRICADOS EL SOL LTDA     ,CARRERA 11 No. 50-35                                        ,15720595   PROYECTO EL PEDREGAL          ,15720595  ,                              ,                     ,          ,                                        ,                 ,                  ,                  ,"754,464.00 ","754,464.00 "
,,,,Total 15720595   PROYECTO EL PEDREGAL          ,,,,,,,0.00 ,0.00 ,,"754,464.00 "
    891855493     PREFABRICADOS EL SOL LTDA     ,"891,855,493 ",PREFABRICADOS EL SOL LTDA     ,CARRERA 11 No. 50-35                                        ,15720599   PROYECTO LOS PINOS            ,15720599  ,                              ,                     ,          ,                                        ,                 ,                  ,                  ,"3,416,560.00 ","3,416,560.00 "
,,,,Total 15720599   PROYECTO LOS PINOS            ,,,,,,,0.00 ,0.00 ,,"3,416,560.00 "
    891855493     PREFABRICADOS EL SOL LTDA     ,"891,855,493 ",PREFABRICADOS EL SOL LTDA     ,CARRERA 11 No. 50-35                                        ,22050501   PROVEEDORES NACIONALES        ,22050501  ,                              ,                     ,          ,                                        ,                 ,                  ,                  ,0.00 ,0.00 
    891855493     PREFABRICADOS EL SOL LTDA     ,"891,855,493 ",PREFABRICADOS EL SOL LTDA     ,CARRERA 11 No. 50-35                                        ,22050501   PROVEEDORES NACIONALES        ,22050501  ,PROVEEDORES NACIONALES        ,G-001-00000081763-019,2015/03/16,PROVEEDORES NACIONALE                   ,G-001-00000081763,"3,033,777.00 ",                  ,"3,033,777.00 ","3,033,777.00 "
    891855493     PREFABRICADOS EL SOL LTDA     ,"891,855,493 ",PREFABRICADOS EL SOL LTDA     ,CARRERA 11 No. 50-35                                        ,22050501   PROVEEDORES NACIONALES        ,22050501  ,PROVEEDORES NACIONALES        ,N-015-00020150330-010,2015/03/20,PROVEEDORES NACIONALE                   ,G-001-00000081763,                  ,"3,033,777.00 ",0.00 ,"(3,033,777.00)"
,,,,Total 22050501   PROVEEDORES NACIONALES        ,,,,,,,"3,033,777.00 ","3,033,777.00 ",,0.00 
    891855493     PREFABRICADOS EL SOL LTDA     ,"891,855,493 ",PREFABRICADOS EL SOL LTDA     ,CARRERA 11 No. 50-35                                        ,23640500   RTE. FTE. CREE 0.30%          ,23640500  ,                              ,                     ,          ,                                        ,                 ,                  ,                  ,"(4,578.00)","(4,578.00)"
,,,,Total 23640500   RTE. FTE. CREE 0.30%          ,,,,,,,0.00 ,0.00 ,,"(4,578.00)"
    891855493     PREFABRICADOS EL SOL LTDA     ,"891,855,493 ",PREFABRICADOS EL SOL LTDA     ,CARRERA 11 No. 50-35                                        ,23654005   COMPRAS GENERAL 2.5% DECLARANT,23654005  ,                              ,                     ,          ,                                        ,                 ,                  ,                  ,"(26,346.00)","(26,346.00)"
    891855493     PREFABRICADOS EL SOL LTDA     ,"891,855,493 ",PREFABRICADOS EL SOL LTDA     ,CARRERA 11 No. 50-35                                        ,23654005   COMPRAS GENERAL 2.5% DECLARANT,23654005  ,COMPRAS GENERAL 2.5% DECLARANT,N-015-00020150330-009,2015/03/20,COMPRAS GENERAL 2.5%                    ,                 ,                  ,"66,823.00 ","(93,169.00)","(66,823.00)"
,,,,Total 23654005   COMPRAS GENERAL 2.5% DECLARANT,,,,,,,0.00 ,"66,823.00 ",,"(93,169.00)"
    891855600     DISTRIBUIDORA DE COMBUSTIBLES ,"891,855,600 ",DISTRIBUIDORA DE COMBUSTIBLES ,AVENIDA SAN MARTIN NO. 11A-42                               ,15720515   PROYECTO LA ESCALERA          ,15720515  ,                              ,                     ,          ,                                        ,                 ,                  ,                  ,"2,000.00 ","2,000.00 "
,,,,Total 15720515   PROYECTO LA ESCALERA          ,,,,,,,0.00 ,0.00 ,,"2,000.00 "
    891855600     DISTRIBUIDORA DE COMBUSTIBLES ,"891,855,600 ",DISTRIBUIDORA DE COMBUSTIBLES ,AVENIDA SAN MARTIN NO. 11A-42                               ,15720525   PROYECTO SANOHA 4.5.Y 6       ,15720525  ,                              ,                     ,          ,                                        ,                 ,                  ,                  ,"9,000.00 ","9,000.00 "
,,,,Total 15720525   PROYECTO SANOHA 4.5.Y 6       ,,,,,,,0.00 ,0.00 ,,"9,000.00 "
    891855600     DISTRIBUIDORA DE COMBUSTIBLES ,"891,855,600 ",DISTRIBUIDORA DE COMBUSTIBLES ,AVENIDA SAN MARTIN NO. 11A-42                               ,23359005   TARJETAS DE CREDITO EMP       ,23359005  ,                              ,                     ,          ,                                        ,                 ,                  ,                  ,"(109,667.00)","(109,667.00)"
    891855600     DISTRIBUIDORA DE COMBUSTIBLES ,"891,855,600 ",DISTRIBUIDORA DE COMBUSTIBLES ,AVENIDA SAN MARTIN NO. 11A-42                               ,23359005   TARJETAS DE CREDITO EMP       ,23359005  ,TARJETAS DE CREDITO EMP       ,G-001-00000081363-007,2015/01/06,TARJETAS DE CREDITO                     ,L-005-00020140246,"2,333.00 ",                  ,"(107,334.00)","2,333.00 "
    891855600     DISTRIBUIDORA DE COMBUSTIBLES ,"891,855,600 ",DISTRIBUIDORA DE COMBUSTIBLES ,AVENIDA SAN MARTIN NO. 11A-42                               ,23359005   TARJETAS DE CREDITO EMP       ,23359005  ,TARJETAS DE CREDITO EMP       ,L-005-00020150004-002,2015/01/09,TARJETAS DE CREDITO                     ,L-005-00020150004,                  ,"124,000.00 ","(231,334.00)","(124,000.00)"
    891855600     DISTRIBUIDORA DE COMBUSTIBLES ,"891,855,600 ",DISTRIBUIDORA DE COMBUSTIBLES ,AVENIDA SAN MARTIN NO. 11A-42                               ,23359005   TARJETAS DE CREDITO EMP       ,23359005  ,TARJETAS DE CREDITO EMP       ,L-001-00020150141-011,2015/02/03,TARJETAS DE CREDITO                     ,L-005-00020150004,"124,000.00 ",                  ,"(107,334.00)","124,000.00 "
    891855600     DISTRIBUIDORA DE COMBUSTIBLES ,"891,855,600 ",DISTRIBUIDORA DE COMBUSTIBLES ,AVENIDA SAN MARTIN NO. 11A-42                               ,23359005   TARJETAS DE CREDITO EMP       ,23359005  ,TARJETAS DE CREDITO EMP       ,L-001-00020150134-007,2015/02/05,TARJETAS DE CREDITO                     ,L-005-00020140246,"2,333.00 ",                  ,"(105,001.00)","2,333.00 "
    891855600     DISTRIBUIDORA DE COMBUSTIBLES ,"891,855,600 ",DISTRIBUIDORA DE COMBUSTIBLES ,AVENIDA SAN MARTIN NO. 11A-42                               ,23359005   TARJETAS DE CREDITO EMP       ,23359005  ,TARJETAS DE CREDITO EMP       ,L-001-00020150310-007,2015/03/04,TARJETAS DE CREDITO                     ,L-005-00020140246,"2,333.00 ",                  ,"(102,668.00)","2,333.00 "
    891855600     DISTRIBUIDORA DE COMBUSTIBLES ,"891,855,600 ",DISTRIBUIDORA DE COMBUSTIBLES ,AVENIDA SAN MARTIN NO. 11A-42                               ,23359005   TARJETAS DE CREDITO EMP       ,23359005  ,TARJETAS DE CREDITO EMP       ,G-001-00000081903-007,2015/04/10,TARJETAS DE CREDITO                     ,L-005-00020140246,"2,333.00 ",                  ,"(100,335.00)","2,333.00 "
    891855600     DISTRIBUIDORA DE COMBUSTIBLES ,"891,855,600 ",DISTRIBUIDORA DE COMBUSTIBLES ,AVENIDA SAN MARTIN NO. 11A-42                               ,23359005   TARJETAS DE CREDITO EMP       ,23359005  ,TARJETAS DE CREDITO EMP       ,L-001-00020150534-005,2015/05/04,TARJETAS DE CREDITO                     ,L-005-00020140246,"2,333.00 ",                  ,"(98,002.00)","2,333.00 "
    891855600     DISTRIBUIDORA DE COMBUSTIBLES ,"891,855,600 ",DISTRIBUIDORA DE COMBUSTIBLES ,AVENIDA SAN MARTIN NO. 11A-42                               ,23359005   TARJETAS DE CREDITO EMP       ,23359005  ,TARJETAS DE CREDITO EMP       ,L-001-00020150667-005,2015/06/04,TARJETAS DE CREDITO                     ,L-005-00020140246,"2,333.00 ",                  ,"(95,669.00)","2,333.00 "
    891855600     DISTRIBUIDORA DE COMBUSTIBLES ,"891,855,600 ",DISTRIBUIDORA DE COMBUSTIBLES ,AVENIDA SAN MARTIN NO. 11A-42                               ,23359005   TARJETAS DE CREDITO EMP       ,23359005  ,TARJETAS DE CREDITO EMP       ,L-001-00020150794-005,2015/07/08,TARJETAS DE CREDITO                     ,L-005-00020140246,"2,333.00 ",                  ,"(93,336.00)","2,333.00 "
    891855600     DISTRIBUIDORA DE COMBUSTIBLES ,"891,855,600 ",DISTRIBUIDORA DE COMBUSTIBLES ,AVENIDA SAN MARTIN NO. 11A-42                               ,23359005   TARJETAS DE CREDITO EMP       ,23359005  ,TARJETAS DE CREDITO EMP       ,L-001-00020150911-005,2015/08/04,TARJETAS DE CREDITO                     ,L-005-00020140246,"2,333.00 ",                  ,"(91,003.00)","2,333.00 "
    891855600     DISTRIBUIDORA DE COMBUSTIBLES ,"891,855,600 ",DISTRIBUIDORA DE COMBUSTIBLES ,AVENIDA SAN MARTIN NO. 11A-42                               ,23359005   TARJETAS DE CREDITO EMP       ,23359005  ,TARJETAS DE CREDITO EMP       ,G-001-00000082844-022,2015/09/07,TARJETAS DE CREDITO                     ,L-005-00020140246,"2,333.00 ",                  ,"(88,670.00)","2,333.00 "
    891855600     DISTRIBUIDORA DE COMBUSTIBLES ,"891,855,600 ",DISTRIBUIDORA DE COMBUSTIBLES ,AVENIDA SAN MARTIN NO. 11A-42                               ,23359005   TARJETAS DE CREDITO EMP       ,23359005  ,TARJETAS DE CREDITO EMP       ,L-001-00020151150-005,2015/10/08,TARJETAS DE CREDITO E                   ,L-005-00020140246,"2,333.00 ",                  ,"(86,337.00)","2,333.00 "
    891855600     DISTRIBUIDORA DE COMBUSTIBLES ,"891,855,600 ",DISTRIBUIDORA DE COMBUSTIBLES ,AVENIDA SAN MARTIN NO. 11A-42                               ,23359005   TARJETAS DE CREDITO EMP       ,23359005  ,TARJETAS DE CREDITO EMP       ,L-001-00020151333-005,2015/11/04,TARJETAS DE CREDITO E                   ,L-005-00020140246,"2,333.00 ",                  ,"(84,004.00)","2,333.00 "
,,,,Total 23359005   TARJETAS DE CREDITO EMP       ,,,,,,,"149,663.00 ","124,000.00 ",,"(84,004.00)"
    891855600     DISTRIBUIDORA DE COMBUSTIBLES ,"891,855,600 ",DISTRIBUIDORA DE COMBUSTIBLES ,AVENIDA SAN MARTIN NO. 11A-42                               ,23640500   RTE. FTE. CREE 0.30%          ,23640500  ,                              ,                     ,          ,                                        ,                 ,                  ,                  ,(900.00),(900.00)
,,,,Total 23640500   RTE. FTE. CREE 0.30%          ,,,,,,,0.00 ,0.00 ,,(900.00)
    891855688     RECONSTRUCTORA DE MOTORES SOGA,"891,855,688 ",RECONSTRUCTORA DE MOTORES SOGA,CARRERA 14 NO. 16-54                                        ,15720515   PROYECTO LA ESCALERA          ,15720515  ,                              ,                     ,          ,                                        ,                 ,                  ,                  ,"23,200.00 ","23,200.00 "
,,,,Total 15720515   PROYECTO LA ESCALERA          ,,,,,,,0.00 ,0.00 ,,"23,200.00 "
    891855753     FERRETERIA EL COMPETIDOR LTDA ,"891,855,753 ",FERRETERIA EL COMPETIDOR LTDA ,CALLE 13 No. 18-56                                          ,15120520   REUBICACION BASCULA           ,15120520  ,                              ,                     ,          ,                                        ,                 ,                  ,                  ,"12,500.00 ","12,500.00 "
,,,,Total 15120520   REUBICACION BASCULA           ,,,,,,,0.00 ,0.00 ,,"12,500.00 "
    891855753     FERRETERIA EL COMPETIDOR LTDA ,"891,855,753 ",FERRETERIA EL COMPETIDOR LTDA ,CALLE 13 No. 18-56                                          ,15160500   EDIFICIOS                     ,15160500  ,                              ,                     ,          ,                                        ,                 ,                  ,                  ,"59,000.00 ","59,000.00 "
,,,,Total 15160500   EDIFICIOS                     ,,,,,,,0.00 ,0.00 ,,"59,000.00 "
    891855753     FERRETERIA EL COMPETIDOR LTDA ,"891,855,753 ",FERRETERIA EL COMPETIDOR LTDA ,CALLE 13 No. 18-56                                          ,15200100   MAQUINARIA Y EQUIPO           ,15200100  ,                              ,                     ,          ,                                        ,                 ,                  ,                  ,"665,000.00 ","665,000.00 "
,,,,Total 15200100   MAQUINARIA Y EQUIPO           ,,,,,,,0.00 ,0.00 ,,"665,000.00 "
    891855753     FERRETERIA EL COMPETIDOR LTDA ,"891,855,753 ",FERRETERIA EL COMPETIDOR LTDA ,CALLE 13 No. 18-56                                          ,22050501   PROVEEDORES NACIONALES        ,22050501  ,                              ,                     ,          ,                                        ,                 ,                  ,                  ,0.00 ,0.00 
    891855753     FERRETERIA EL COMPETIDOR LTDA ,"891,855,753 ",FERRETERIA EL COMPETIDOR LTDA ,CALLE 13 No. 18-56                                          ,22050501   PROVEEDORES NACIONALES        ,22050501  ,PROVEEDORES NACIONALES        ,N-015-00020151205-003,2015/09/18,PROVEEDORES NACIONALE                   ,N-015-00000050524,                  ,"249,000.00 ","(249,000.00)","(249,000.00)"
    891855753     FERRETERIA EL COMPETIDOR LTDA ,"891,855,753 ",FERRETERIA EL COMPETIDOR LTDA ,CALLE 13 No. 18-56                                          ,22050501   PROVEEDORES NACIONALES        ,22050501  ,PROVEEDORES NACIONALES        ,G-001-00000082978-005,2015/09/23,PROVEEDORES NACIONALE                   ,N-015-00000050524,"249,000.00 ",                  ,0.00 ,"249,000.00 "
,,,,Total 22050501   PROVEEDORES NACIONALES        ,,,,,,,"249,000.00 ","249,000.00 ",,0.00 
    891856131     MUNICIPIO DE TASCO            ,"891,856,131 ",MUNICIPIO DE TASCO            ,TASCO                                                       ,13300500   A PROVEEDORES                 ,13300500  ,                              ,                     ,          ,                                        ,                 ,                  ,                  ,"1,345,168.00 ","1,345,168.00 "
    891856131     MUNICIPIO DE TASCO            ,"891,856,131 ",MUNICIPIO DE TASCO            ,TASCO                                                       ,13300500   A PROVEEDORES                 ,13300500  ,A PROVEEDORES                 ,N-015-00020150802-086,2015/06/30,A PROVEEDORES                           ,N-015-00020140239,                  ,"945,168.00 ","400,000.00 ","(945,168.00)"
    891856131     MUNICIPIO DE TASCO            ,"891,856,131 ",MUNICIPIO DE TASCO            ,TASCO                                                       ,13300500   A PROVEEDORES                 ,13300500  ,A PROVEEDORES                 ,N-015-00020150802-087,2015/06/30,A PROVEEDORES                           ,G-001-00000079955,                  ,"400,000.00 ",0.00 ,"(400,000.00)"
,,,,Total 13300500   A PROVEEDORES                 ,,,,,,,0.00 ,"1,345,168.00 ",,0.00 
    891856147     FERRETERIA INDUSTRIAL LTDA    ,"891,856,147 ",FERRETERIA INDUSTRIAL LTDA    ,CARRERA 12 No. 15-19                                        ,14550500   MATERIALES REPUESTOS Y ACDESOR,14550500  ,                              ,                     ,          ,                                        ,                 ,                  ,                  ,0.00 ,0.00 
    891856147     FERRETERIA INDUSTRIAL LTDA    ,"891,856,147 ",FERRETERIA INDUSTRIAL LTDA    ,CARRERA 12 No. 15-19                                        ,14550500   MATERIALES REPUESTOS Y ACDESOR,14550500  ,MATERIALES REPUESTOS Y ACDESOR,P-007-00020150038-001,2015/09/18,ACOPLE MACHO RAPIDO D                   ,                 ,"23,000.00 ",                  ,"23,000.00 ","23,000.00 "
    891856147     FERRETERIA INDUSTRIAL LTDA    ,"891,856,147 ",FERRETERIA INDUSTRIAL LTDA    ,CARRERA 12 No. 15-19                                        ,14550500   MATERIALES REPUESTOS Y ACDESOR,14550500  ,MATERIALES REPUESTOS Y ACDESOR,P-007-00020150038-002,2015/09/18,"UNION RAPIDA DE 2"" IN                   ",                 ,"125,000.00 ",                  ,"148,000.00 ","125,000.00 "
,,,,Total 14550500   MATERIALES REPUESTOS Y ACDESOR,,,,,,,"148,000.00 ",0.00 ,,"148,000.00 "
    891856147     FERRETERIA INDUSTRIAL LTDA    ,"891,856,147 ",FERRETERIA INDUSTRIAL LTDA    ,CARRERA 12 No. 15-19                                        ,15120520   REUBICACION BASCULA           ,15120520  ,                              ,                     ,          ,                                        ,                 ,                  ,                  ,"108,000.00 ","108,000.00 "
,,,,Total 15120520   REUBICACION BASCULA           ,,,,,,,0.00 ,0.00 ,,"108,000.00 "
    891856147     FERRETERIA INDUSTRIAL LTDA    ,"891,856,147 ",FERRETERIA INDUSTRIAL LTDA    ,CARRERA 12 No. 15-19                                        ,15122005   LABORATORIO                   ,15122005  ,                              ,                     ,          ,                                        ,                 ,                  ,                  ,"10,000.00 ","10,000.00 "
,,,,Total 15122005   LABORATORIO                   ,,,,,,,0.00 ,0.00 ,,"10,000.00 "
    891856147     FERRETERIA INDUSTRIAL LTDA    ,"891,856,147 ",FERRETERIA INDUSTRIAL LTDA    ,CARRERA 12 No. 15-19                                        ,15282000   SATELITES Y ANTENAS           ,15282000  ,                              ,                     ,          ,                                        ,                 ,                  ,                  ,"9,300.00 ","9,300.00 "
,,,,Total 15282000   SATELITES Y ANTENAS           ,,,,,,,0.00 ,0.00 ,,"9,300.00 "
    891856147     FERRETERIA INDUSTRIAL LTDA    ,"891,856,147 ",FERRETERIA INDUSTRIAL LTDA    ,CARRERA 12 No. 15-19                                        ,15720515   PROYECTO LA ESCALERA          ,15720515  ,                              ,                     ,          ,                                        ,                 ,                  ,                  ,"39,000.00 ","39,000.00 "
,,,,Total 15720515   PROYECTO LA ESCALERA          ,,,,,,,0.00 ,0.00 ,,"39,000.00 "
    891856147     FERRETERIA INDUSTRIAL LTDA    ,"891,856,147 ",FERRETERIA INDUSTRIAL LTDA    ,CARRERA 12 No. 15-19                                        ,15720540   PROYECTO BETEITIVA            ,15720540  ,                              ,                     ,          ,                                        ,                 ,                  ,                  ,"33,000.00 ","33,000.00 "
,,,,Total 15720540   PROYECTO BETEITIVA            ,,,,,,,0.00 ,0.00 ,,"33,000.00 "
    891856147     FERRETERIA INDUSTRIAL LTDA    ,"891,856,147 ",FERRETERIA INDUSTRIAL LTDA    ,CARRERA 12 No. 15-19                                        ,22050501   PROVEEDORES NACIONALES        ,22050501  ,                              ,                     ,          ,                                        ,                 ,                  ,                  ,0.00 ,0.00 
    891856147     FERRETERIA INDUSTRIAL LTDA    ,"891,856,147 ",FERRETERIA INDUSTRIAL LTDA    ,CARRERA 12 No. 15-19                                        ,22050501   PROVEEDORES NACIONALES        ,22050501  ,PROVEEDORES NACIONALES        ,N-015-00020151084-003,2015/08/25,PROVEEDORES NACIONALE                   ,N-015-00000040366,                  ,"125,000.00 ","(125,000.00)","(125,000.00)"
    891856147     FERRETERIA INDUSTRIAL LTDA    ,"891,856,147 ",FERRETERIA INDUSTRIAL LTDA    ,CARRERA 12 No. 15-19                                        ,22050501   PROVEEDORES NACIONALES        ,22050501  ,PROVEEDORES NACIONALES        ,G-001-00000082771-019,2015/08/26,PROVEEDORES NACIONALE                   ,N-015-00000040366,"125,000.00 ",                  ,0.00 ,"125,000.00 "
    891856147     FERRETERIA INDUSTRIAL LTDA    ,"891,856,147 ",FERRETERIA INDUSTRIAL LTDA    ,CARRERA 12 No. 15-19                                        ,22050501   PROVEEDORES NACIONALES        ,22050501  ,PROVEEDORES NACIONALES        ,P-007-00020150038-003,2015/09/18,PROVEEDORES NACIONALE                   ,P-007-00000040494,                  ,"148,000.00 ","(148,000.00)","(148,000.00)"
    891856147     FERRETERIA INDUSTRIAL LTDA    ,"891,856,147 ",FERRETERIA INDUSTRIAL LTDA    ,CARRERA 12 No. 15-19                                        ,22050501   PROVEEDORES NACIONALES        ,22050501  ,PROVEEDORES NACIONALES        ,G-001-00000082978-012,2015/09/23,PROVEEDORES NACIONALE                   ,P-007-00000040494,"148,000.00 ",                  ,0.00 ,"148,000.00 "
    891856147     FERRETERIA INDUSTRIAL LTDA    ,"891,856,147 ",FERRETERIA INDUSTRIAL LTDA    ,CARRERA 12 No. 15-19                                        ,22050501   PROVEEDORES NACIONALES        ,22050501  ,PROVEEDORES NACIONALES        ,N-015-00020151223-007,2015/09/24,PROVEEDORES NACIONALE                   ,N-015-00000040522,                  ,"239,500.00 ","(239,500.00)","(239,500.00)"
    891856147     FERRETERIA INDUSTRIAL LTDA    ,"891,856,147 ",FERRETERIA INDUSTRIAL LTDA    ,CARRERA 12 No. 15-19                                        ,22050501   PROVEEDORES NACIONALES        ,22050501  ,PROVEEDORES NACIONALES        ,G-001-00000083007-003,2015/09/29,PROVEEDORES NACIONALE                   ,N-015-00000040522,"239,500.00 ",                  ,0.00 ,"239,500.00 "
,,,,Total 22050501   PROVEEDORES NACIONALES        ,,,,,,,"512,500.00 ","512,500.00 ",,0.00 
    891856158     SERVICENTRO ESSO LA CIUDADELA ,"891,856,158 ",SERVICENTRO ESSO LA CIUDADELA ,PARQUE INDUSTRIAL DUITAMA                                   ,13559515   RTE. FTE. CREE 1.60%          ,13559515  ,                              ,                     ,          ,                                        ,                 ,                  ,                  ,0.00 ,0.00 
    891856158     SERVICENTRO ESSO LA CIUDADELA ,"891,856,158 ",SERVICENTRO ESSO LA CIUDADELA ,PARQUE INDUSTRIAL DUITAMA                                   ,13559515   RTE. FTE. CREE 1.60%          ,13559515  ,RTE. FTE. CREE 1.60%          ,N-015-00020150883-004,2015/07/01,RTE. FTE. CREE 1.60%                    ,                 ,"4,634.00 ",                  ,"4,634.00 ","4,634.00 "
,,,,Total 13559515   RTE. FTE. CREE 1.60%          ,,,,,,,"4,634.00 ",0.00 ,,"4,634.00 "
    891856158     SERVICENTRO ESSO LA CIUDADELA ,"891,856,158 ",SERVICENTRO ESSO LA CIUDADELA ,PARQUE INDUSTRIAL DUITAMA                                   ,22050501   PROVEEDORES NACIONALES        ,22050501  ,                              ,                     ,          ,                                        ,                 ,                  ,                  ,"(289,600.00)","(289,600.00)"
    891856158     SERVICENTRO ESSO LA CIUDADELA ,"891,856,158 ",SERVICENTRO ESSO LA CIUDADELA ,PARQUE INDUSTRIAL DUITAMA                                   ,22050501   PROVEEDORES NACIONALES        ,22050501  ,PROVEEDORES NACIONALES        ,N-015-00020150883-001,2015/07/01,PROVEEDORES NACIONALE                   ,N-001-00000060318,"300,000.00 ",                  ,"10,400.00 ","300,000.00 "
    891856158     SERVICENTRO ESSO LA CIUDADELA ,"891,856,158 ",SERVICENTRO ESSO LA CIUDADELA ,PARQUE INDUSTRIAL DUITAMA                                   ,22050501   PROVEEDORES NACIONALES        ,22050501  ,PROVEEDORES NACIONALES        ,N-015-00020150883-002,2015/07/01,PROVEEDORES NACIONALE                   ,N-001-00000061269,                  ,"10,400.00 ",0.00 ,"(10,400.00)"
,,,,Total 22050501   PROVEEDORES NACIONALES        ,,,,,,,"300,000.00 ","10,400.00 ",,0.00 
    891856158     SERVICENTRO ESSO LA CIUDADELA ,"891,856,158 ",SERVICENTRO ESSO LA CIUDADELA ,PARQUE INDUSTRIAL DUITAMA                                   ,23647505   AUTORRETENCION DEL CREE 1.6%  ,23647505  ,                              ,                     ,          ,                                        ,                 ,                  ,                  ,0.00 ,0.00 
    891856158     SERVICENTRO ESSO LA CIUDADELA ,"891,856,158 ",SERVICENTRO ESSO LA CIUDADELA ,PARQUE INDUSTRIAL DUITAMA                                   ,23647505   AUTORRETENCION DEL CREE 1.6%  ,23647505  ,AUTORRETENCION DEL CREE 1.6%  ,N-015-00020150883-005,2015/07/01,AUTORRETENCION DEL CR                   ,                 ,                  ,"4,634.00 ","(4,634.00)","(4,634.00)"
,,,,Total 23647505   AUTORRETENCION DEL CREE 1.6%  ,,,,,,,0.00 ,"4,634.00 ",,"(4,634.00)"
    891856161     CLINICA EL LAGUITO S.A.       ,"891,856,161 ",CLINICA EL LAGUITO S.A.       ,CALLE 22 NO. 111-73                                         ,15720505   PROYECTO CURITAL              ,15720505  ,                              ,                     ,          ,                                        ,                 ,                  ,                  ,"101,500.00 ","101,500.00 "
,,,,Total 15720505   PROYECTO CURITAL              ,,,,,,,0.00 ,0.00 ,,"101,500.00 "
    891856208     ESTACION DE SERVICIO LA Y LTDA,"891,856,208 ",ESTACION DE SERVICIO LA Y LTDA,CHAMEZA                                                     ,13300500   A PROVEEDORES                 ,13300500  ,                              ,                     ,          ,                                        ,                 ,                  ,                  ,"2,248,261.00 ","2,248,261.00 "
